database_name,query,difficulty,uuid,query_short,query_business,query_technical,query_short_related,query_business_related,query_technical_related,variant_index
bank_transaction_monitoring,"Показать по каждому клиенту и типу счета суммарный объем и количество операций за январь 2020 года, отдельно посчитать сумму списаний и зачислений, учитывая только активные счета, и вывести только те группы, где общая сумма списаний превышает 10000.",medium,9e89b769-890d-48f3-9530-75a657dcbc3b,"Скрипт для расчета по каждому клиенту и типу счета суммарного объема и количества операций за январь 2020 года с раздельным учетом списаний и зачислений по активным счетам и фильтрацией групп, где сумма списаний превышает 10000","Скрипт для расчета по каждому клиенту и типу счета суммарного объема и количества операций за январь 2020 года с раздельным учетом списаний и зачислений по активным счетам, с отбором только тех групп, где общая сумма списаний превышает 10000.","Скрипт для формирования по каждому клиенту и типу счета сводки по операциям за январь 2020 года: вычисляются общее количество и суммарный объем транзакций, отдельно агрегируются суммы списаний и зачислений, в расчет включаются только активные счета, а в результат попадают лишь те группы, где общая сумма списаний превышает 10000.","Скрипт для расчета по каждому клиенту и типу счета чистого оборота (зачисления минус списания) и количества операций за январь 2020 года по активным счетам, с отбором групп, где абсолютное значение чистого оборота превышает 5000.",None,"Для каждого клиента и типа банковского продукта вычислить суммарный объем поступлений и списаний, а также количество операций, совершенных в январе 2020 года; учитывать только счета, чей баланс превышает 100000 единиц; отобрать только те группы, где общая сумма списаний больше 20000.",0
bank_transaction_monitoring,"Показать по каждому клиенту и типу счета суммарный объем и количество операций за январь 2020 года, отдельно посчитать сумму списаний и зачислений, учитывая только активные счета, и вывести только те группы, где общая сумма списаний превышает 10000.",medium,9e89b769-890d-48f3-9530-75a657dcbc3b,"Скрипт для расчета по каждому клиенту и типу счета суммарного объема и количества операций за январь 2020 года с раздельным учетом списаний и зачислений по активным счетам и фильтрацией групп, где сумма списаний превышает 10000","Скрипт для расчета по каждому клиенту и типу счета суммарного объема и количества операций за январь 2020 года с раздельным учетом списаний и зачислений по активным счетам, с отбором только тех групп, где общая сумма списаний превышает 10000.","Скрипт для формирования по каждому клиенту и типу счета сводки по операциям за январь 2020 года: вычисляются общее количество и суммарный объем транзакций, отдельно агрегируются суммы списаний и зачислений, в расчет включаются только активные счета, а в результат попадают лишь те группы, где общая сумма списаний превышает 10000.",Скрипт для расчета по каждому клиенту и типу счета количества операций и сумм дебетовых и кредитовых операций за февраль 2020 года по активным счетам с фильтром по минимальной общей сумме дебетовых операций 15000.,"Рассчитать по каждому клиенту и типу счета совокупный объем и количество операций за февраль 2020 года, выделив отдельно суммы списаний и зачислений, принимая во внимание только счета со статусом 'ACTIVE', и отобразить только те комбинации, где сумма зачислений превышает 20000.","По каждому клиенту и типу счета вычислить общую сумму и количество транзакций за февраль 2020 года, разделив операции на дебетовые (отрицательные суммы) и кредитовые (положительные), используя только счета со статусом ACTIVE. Оставить в результате только те группы, где сумма дебетовых операций превышает 15000, и отсортировать итоговые строки по убыванию общей суммы транзакций.",1
bank_transaction_monitoring,"Показать по каждому клиенту и типу счета суммарный объем и количество операций за январь 2020 года, отдельно посчитать сумму списаний и зачислений, учитывая только активные счета, и вывести только те группы, где общая сумма списаний превышает 10000.",medium,9e89b769-890d-48f3-9530-75a657dcbc3b,"Скрипт для расчета по каждому клиенту и типу счета суммарного объема и количества операций за январь 2020 года с раздельным учетом списаний и зачислений по активным счетам и фильтрацией групп, где сумма списаний превышает 10000","Скрипт для расчета по каждому клиенту и типу счета суммарного объема и количества операций за январь 2020 года с раздельным учетом списаний и зачислений по активным счетам, с отбором только тех групп, где общая сумма списаний превышает 10000.","Скрипт для формирования по каждому клиенту и типу счета сводки по операциям за январь 2020 года: вычисляются общее количество и суммарный объем транзакций, отдельно агрегируются суммы списаний и зачислений, в расчет включаются только активные счета, а в результат попадают лишь те группы, где общая сумма списаний превышает 10000.","Скрипт для вывода по каждому клиенту и каналу операции суммы и количества транзакций за февраль 2020 года, с разделением на дебетовые и кредитовые операции, только по активным счетам, и отбором групп с общей суммой дебетовых операций более 15000.","Для анализа клиентской активности и контроля денежных потоков необходимо построить отчет, показывающий по каждому клиенту и типу банковского продукта совокупный объем и число операций за февраль 2020 года, с разделением на поступления и списания, отбирая только счета в статусе ACTIVE, и оставляя те комбинации клиента и типа счета, у которых сумма списаний превысила 15000.","По каждому клиенту и типу счёта вывести общее количество операций, общую сумму операций, а также отдельно суммы списаний и зачислений за февраль 2020 года, используя данные только по счетам со статусом ACTIVE; оставить в результате только те комбинации клиента и типа счёта, у которых сумма списаний превышает 15000.",2
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за первый квартал 2020 года общее количество и сумму исходящих транзакций по активным счетам, отдельно выделив сумму операций через ATM withdrawal, и вывести только клиентов, у которых суммарные списания превысили 10000.",medium,dd42b083-b916-41b0-8ca4-c55d322e60c6,"Скрипт для расчета за первый квартал 2020 года количества и суммы исходящих транзакций по активным счетам клиентов из штата CA с отдельным выделением списаний через ATM withdrawal и фильтрацией клиентов, у которых общая сумма списаний превышает 10000.","Скрипт для формирования списка клиентов из штата CA с оценкой исходящих списаний по активным счетам за первый квартал 2020 года, включая расчет общего количества и суммы операций, отдельное выделение суммы ATM withdrawal, и отбор клиентов, у которых совокупные списания превысили 10000.","Скрипт для формирования списка клиентов из штата CA, по которым за первый квартал 2020 года на активных счетах рассчитываются общее количество исходящих транзакций и их суммарная сумма, отдельно выделяется сумма операций типа ATM withdrawal, а затем отбираются только те клиенты, у которых общая величина списаний превышает 10000.","Скрипт для подсчета количества и суммы исходящих транзакций по активным сберегательным счетам клиентов из штата NY за второй квартал 2020 года, с выделением суммы операций через POS-Walmart и отбором клиентов с общими списаниями более 15000.","Для клиентов из штата Нью-Йорк подсчитать за январь 2020 года общую сумму и количество расходных операций по действующим счетам, дополнительно выделив долю транзакций, совершённых через интернет-банк, и вывести только тех клиентов, чьи совокупные списания превысили 15000.","Для каждого клиента из штата NY за первый квартал 2020 года рассчитать общее количество и общую сумму исходящих транзакций (отрицательные суммы) по счетам со статусом ACTIVE, дополнительно выделить сумму операций по каналу UPI transfer, и оставить в результате только тех клиентов, у которых общая сумма списаний превышает 15000.",0
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за первый квартал 2020 года общее количество и сумму исходящих транзакций по активным счетам, отдельно выделив сумму операций через ATM withdrawal, и вывести только клиентов, у которых суммарные списания превысили 10000.",medium,dd42b083-b916-41b0-8ca4-c55d322e60c6,"Скрипт для расчета за первый квартал 2020 года количества и суммы исходящих транзакций по активным счетам клиентов из штата CA с отдельным выделением списаний через ATM withdrawal и фильтрацией клиентов, у которых общая сумма списаний превышает 10000.","Скрипт для формирования списка клиентов из штата CA с оценкой исходящих списаний по активным счетам за первый квартал 2020 года, включая расчет общего количества и суммы операций, отдельное выделение суммы ATM withdrawal, и отбор клиентов, у которых совокупные списания превысили 10000.","Скрипт для формирования списка клиентов из штата CA, по которым за первый квартал 2020 года на активных счетах рассчитываются общее количество исходящих транзакций и их суммарная сумма, отдельно выделяется сумма операций типа ATM withdrawal, а затем отбираются только те клиенты, у которых общая величина списаний превышает 10000.","Скрипт для расчета по каждому клиенту из штата MN за второй квартал 2020 года общего количества и суммы исходящих транзакций по активным счетам, с отдельным выделением суммы операций через банковский чек, и вывода только клиентов, у которых суммарные списания превысили 12000.","Для клиентов из штата NY за март 2020 года по активным счетам рассчитать общее количество исходящих транзакций, их общую сумму, а также сумму операций, проведенных через интернет-банк (Net banking), и оставить только тех клиентов, у которых общая сумма списаний превысила 15000.","Отобрать клиентов из штата NY, имеющих хотя бы один активный сберегательный счёт (a03 = 'SAVINGS', a05 = 'ACTIVE'). Для каждого такого клиента за второй квартал 2020 года (апрель-июнь) по всем его активным счетам (любого типа, но с a05 = 'ACTIVE') выбрать операции с отрицательной суммой (исходящие). На основе этих операций рассчитать: общее количество исходящих транзакций, общую сумму списаний, а также отдельно сумму списаний через канал POS (POS-терминалы). Вывести только тех клиентов, у которых общая сумма списаний превышает 15 000.",1
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за первый квартал 2020 года общее количество и сумму исходящих транзакций по активным счетам, отдельно выделив сумму операций через ATM withdrawal, и вывести только клиентов, у которых суммарные списания превысили 10000.",medium,dd42b083-b916-41b0-8ca4-c55d322e60c6,"Скрипт для расчета за первый квартал 2020 года количества и суммы исходящих транзакций по активным счетам клиентов из штата CA с отдельным выделением списаний через ATM withdrawal и фильтрацией клиентов, у которых общая сумма списаний превышает 10000.","Скрипт для формирования списка клиентов из штата CA с оценкой исходящих списаний по активным счетам за первый квартал 2020 года, включая расчет общего количества и суммы операций, отдельное выделение суммы ATM withdrawal, и отбор клиентов, у которых совокупные списания превысили 10000.","Скрипт для формирования списка клиентов из штата CA, по которым за первый квартал 2020 года на активных счетах рассчитываются общее количество исходящих транзакций и их суммарная сумма, отдельно выделяется сумма операций типа ATM withdrawal, а затем отбираются только те клиенты, у которых общая величина списаний превышает 10000.","Скрипт для расчета по каждому клиенту из штата TX количества и суммы исходящих транзакций по кредитным картам за апрель 2020 года, с отдельным выделением суммы через POS-терминалы, и выводом только клиентов с общими списаниями более 20000.","Скрипт предназначен для выявления клиентов из штата NY, активно пополняющих свои активные сберегательные счета через интернет-банк в феврале 2020 года, с отбором тех, у кого суммарные поступления превысили 5000.","Для каждого клиента из штата NY за второй квартал 2020 года рассчитать общее количество и общую сумму входящих транзакций (с положительным значением суммы) по всем его активным счетам. Дополнительно выделить сумму операций, проведённых через Net banking. Результат сгруппировать по идентификатору клиента, оставив только тех, у кого общая сумма поступлений превышает 20000. Вывести идентификатор клиента, общее количество транзакций, общую сумму поступлений, сумму поступлений через Net banking.",2
bank_transaction_monitoring,"Для каждого клиента и типа счета посчитать за январь–март 2020 года количество операций, суммарный объем списаний и зачислений, а также долю операций, проведенных не в штате проживания клиента, используя данные клиентов, счетов и транзакций; показать только активные счета с общей суммой операций больше 10000.",medium,901b88b9-02cd-4231-a7e5-b057307534e3,"Скрипт для расчета по каждому клиенту и типу счета за январь–март 2020 года количества операций, суммарных списаний и зачислений, а также доли операций вне штата проживания клиента с отбором только активных счетов, по которым общая сумма операций превышает 10000.","Скрипт для расчета по каждому клиенту и типу счета за январь–март 2020 года количества операций, суммарных списаний и зачислений, а также доли операций, выполненных вне штата проживания клиента, с отбором только активных счетов, по которым общий объем операций превышает 10000.","Скрипт для формирования по каждому клиенту и типу счета сводки за январь–март 2020 года с подсчетом количества операций, суммарных списаний и зачислений, а также доли операций, проведенных вне штата проживания клиента; результаты ограничиваются активными счетами, для которых общая сумма операций превышает 10000, с объединением данных клиентов, счетов и транзакций и группировкой по клиенту и типу счета.","Скрипт для расчета для каждого клиента и типа счета за апрель-июнь 2020 года количества операций, общей суммы списаний и зачислений, а также доли операций через банкомат, используя данные клиентов, счетов и транзакций; вывод только активных счетов с общей суммой операций более 15000.","Провести мониторинг использования счетов клиентами за второй квартал 2020 года: для каждого клиента и типа банковского продукта рассчитать ежеквартальное количество транзакций, совокупную сумму поступлений и списаний, а также удельный вес операций, проведенных через мобильное приложение (UPI transfer); в отчет включить только счета с положительным остатком на конец периода и квартальным оборотом, превышающим 25000.","Сформировать отчет по каждому клиенту и типу счета за второй квартал 2020 года (апрель–июнь), содержащий общее количество операций, среднюю сумму операции, максимальную сумму списания и долю операций, проведенных через мобильные каналы (мобильное приложение или UPI). Включить только счета со статусом ACTIVE, по которым общая сумма всех операций за период превышает 20000. Результат отсортировать по убыванию общего количества операций.",0
bank_transaction_monitoring,"Для каждого клиента и типа счета посчитать за январь–март 2020 года количество операций, суммарный объем списаний и зачислений, а также долю операций, проведенных не в штате проживания клиента, используя данные клиентов, счетов и транзакций; показать только активные счета с общей суммой операций больше 10000.",medium,901b88b9-02cd-4231-a7e5-b057307534e3,"Скрипт для расчета по каждому клиенту и типу счета за январь–март 2020 года количества операций, суммарных списаний и зачислений, а также доли операций вне штата проживания клиента с отбором только активных счетов, по которым общая сумма операций превышает 10000.","Скрипт для расчета по каждому клиенту и типу счета за январь–март 2020 года количества операций, суммарных списаний и зачислений, а также доли операций, выполненных вне штата проживания клиента, с отбором только активных счетов, по которым общий объем операций превышает 10000.","Скрипт для формирования по каждому клиенту и типу счета сводки за январь–март 2020 года с подсчетом количества операций, суммарных списаний и зачислений, а также доли операций, проведенных вне штата проживания клиента; результаты ограничиваются активными счетами, для которых общая сумма операций превышает 10000, с объединением данных клиентов, счетов и транзакций и группировкой по клиенту и типу счета.","Скрипт для вычисления по каждому клиенту и типу счета за второй квартал 2020 года количества транзакций, суммы списаний и зачислений, а также доли операций, проведённых через банкоматы, с отображением только активных счетов с общим оборотом более 15000.","Проанализировать за второй квартал 2020 года по каждому клиенту и типу счета количество транзакций, суммарные приходы и расходы, а также долю операций, выполненных через дистанционные каналы (мобильное приложение, интернет-банк); включить только действующие счета с общим оборотом более 15 000.","Рассчитать для каждого клиента и типа счета за второй квартал 2020 года (апрель–июнь) среднюю сумму операции, общее количество списаний и зачислений, а также максимальную сумму одной операции; вывести только те счета, у которых средняя сумма операции превышает 5000, используя данные из таблиц клиентов, счетов и транзакций.",1
bank_transaction_monitoring,"Для каждого клиента и типа счета посчитать за январь–март 2020 года количество операций, суммарный объем списаний и зачислений, а также долю операций, проведенных не в штате проживания клиента, используя данные клиентов, счетов и транзакций; показать только активные счета с общей суммой операций больше 10000.",medium,901b88b9-02cd-4231-a7e5-b057307534e3,"Скрипт для расчета по каждому клиенту и типу счета за январь–март 2020 года количества операций, суммарных списаний и зачислений, а также доли операций вне штата проживания клиента с отбором только активных счетов, по которым общая сумма операций превышает 10000.","Скрипт для расчета по каждому клиенту и типу счета за январь–март 2020 года количества операций, суммарных списаний и зачислений, а также доли операций, выполненных вне штата проживания клиента, с отбором только активных счетов, по которым общий объем операций превышает 10000.","Скрипт для формирования по каждому клиенту и типу счета сводки за январь–март 2020 года с подсчетом количества операций, суммарных списаний и зачислений, а также доли операций, проведенных вне штата проживания клиента; результаты ограничиваются активными счетами, для которых общая сумма операций превышает 10000, с объединением данных клиентов, счетов и транзакций и группировкой по клиенту и типу счета.","Скрипт для вычисления по каждому клиенту и типу счета за апрель-июнь 2020 года количества операций, суммы поступлений и доли транзакций через мобильный банк, показывая только счета с суммой дебетов более 5000.","Подготовить отчет по активности клиентов за второй квартал 2020 года: для каждого клиента и типа счета рассчитать количество операций, общий объем поступлений и списаний, а также процент транзакций, совершенных за пределами штата проживания. Учитывать только счета со статусом ACTIVE, у которых суммарный оборот (поступления и списания по модулю) превышает 50000.","Для каждого клиента и типа счета за период с февраля по апрель 2020 года рассчитать общее количество транзакций, разделить суммы списаний и зачислений, а также вычислить долю операций, проведённых через канал UPI transfer. Включить в результат только счета с балансом более 2000 и статусом ACTIVE. Использовать информацию о клиентах, счетах и транзакциях.",2
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за 2020 год по его активным сберегательным счетам количество операций, общую сумму списаний и зачислений, а также долю операций, проведённых в штате, отличном от штата клиента, сгруппировав результаты по клиенту и номеру счета.",medium,b0f57974-c8c0-4839-9f76-7ec167e5decf,"Скрипт для расчета по клиентам из штата CA за 2020 год метрик по активным сберегательным счетам: количества операций, сумм списаний и зачислений, а также доли операций, проведённых в штате, отличном от штата клиента, с группировкой по клиенту и номеру счета.","Скрипт для расчета по каждому клиенту из штата CA за 2020 год показателей по его активным сберегательным счетам: количества операций, суммарных списаний и зачислений, а также доли операций, проведенных в штате, отличном от штата клиента, с группировкой результатов по клиенту и номеру счета.","Скрипт для расчета по каждому клиенту из штата CA за 2020 год показателей по его активным сберегательным счетам: числа операций, общей суммы списаний и зачислений, а также доли операций, выполненных в штате, отличном от штата клиента, с формированием результата в разрезе клиента и номера счета.","Скрипт для расчёта по каждому клиенту из штата TX за 2019 год по его активным счетам типа RECURRING DEPOSITS количества операций, общей суммы списаний и зачислений, а также доли операций, проведённых в том же штате, что и клиент, с группировкой по клиенту и номеру счета.","Для мониторинга географического распределения операций по срочным депозитам среди клиентов из штата NY необходимо по каждому активному депозитному счёту за 2020 год рассчитать количество транзакций, сумму поступлений и списаний, а также долю операций, совершённых за пределами штата регистрации клиента, с детализацией по клиенту и номеру счёта.","Для каждого клиента из штата NY за 2020 год по его активным депозитным счетам (RECURRING DEPOSITS) посчитать количество операций, общую сумму списаний и зачислений, а также долю операций, проведённых в штате, отличном от штата клиента, сгруппировав результаты по клиенту и номеру счета.",0
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за 2020 год по его активным сберегательным счетам количество операций, общую сумму списаний и зачислений, а также долю операций, проведённых в штате, отличном от штата клиента, сгруппировав результаты по клиенту и номеру счета.",medium,b0f57974-c8c0-4839-9f76-7ec167e5decf,"Скрипт для расчета по клиентам из штата CA за 2020 год метрик по активным сберегательным счетам: количества операций, сумм списаний и зачислений, а также доли операций, проведённых в штате, отличном от штата клиента, с группировкой по клиенту и номеру счета.","Скрипт для расчета по каждому клиенту из штата CA за 2020 год показателей по его активным сберегательным счетам: количества операций, суммарных списаний и зачислений, а также доли операций, проведенных в штате, отличном от штата клиента, с группировкой результатов по клиенту и номеру счета.","Скрипт для расчета по каждому клиенту из штата CA за 2020 год показателей по его активным сберегательным счетам: числа операций, общей суммы списаний и зачислений, а также доли операций, выполненных в штате, отличном от штата клиента, с формированием результата в разрезе клиента и номера счета.","Скрипт для расчёта для каждого клиента из штата TX за 2020 год по его активным рекуррентным депозитным счетам количества операций, общей суммы списаний и зачислений, а также доли операций, проведённых в том же штате, что и штат клиента, с группировкой по клиенту и номеру счёта.","Оценить для клиентов, зарегистрированных в штате Нью-Йорк (NY), по их активным рекуррентным депозитным счетам за 2020 год: общее количество операций, совокупный объем дебетовых и кредитовых проводок, а также процент транзакций, совершенных в штате, отличном от штата клиента. Результаты сгруппировать по идентификатору клиента и номеру счета.","Для каждого клиента из штата TX за 2020 год по его активным счетам типа RECURRING DEPOSITS подсчитать количество операций, общую сумму списаний (отрицательных сумм) и зачислений (положительных сумм), а также долю операций, проведённых через канал ATM withdrawal, сгруппировав результаты по идентификатору клиента и номеру счета.",1
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за 2020 год по его активным сберегательным счетам количество операций, общую сумму списаний и зачислений, а также долю операций, проведённых в штате, отличном от штата клиента, сгруппировав результаты по клиенту и номеру счета.",medium,b0f57974-c8c0-4839-9f76-7ec167e5decf,"Скрипт для расчета по клиентам из штата CA за 2020 год метрик по активным сберегательным счетам: количества операций, сумм списаний и зачислений, а также доли операций, проведённых в штате, отличном от штата клиента, с группировкой по клиенту и номеру счета.","Скрипт для расчета по каждому клиенту из штата CA за 2020 год показателей по его активным сберегательным счетам: количества операций, суммарных списаний и зачислений, а также доли операций, проведенных в штате, отличном от штата клиента, с группировкой результатов по клиенту и номеру счета.","Скрипт для расчета по каждому клиенту из штата CA за 2020 год показателей по его активным сберегательным счетам: числа операций, общей суммы списаний и зачислений, а также доли операций, выполненных в штате, отличном от штата клиента, с формированием результата в разрезе клиента и номера счета.","Посчитать для каждого клиента из штата CA за 2020 год по его активным сберегательным счетам сумму списаний и зачислений, а также количество операций, проведённых через мобильное приложение, сгруппировав результаты по клиенту и номеру счета.","Проанализировать для клиентов из штата California операции за 2020 год по их активным счетам рекуррентных депозитов: рассчитать количество операций, суммы списаний и зачислений, а также долю операций, совершенных через банкоматы, с детализацией по клиенту и номеру счета.","Для каждого клиента из штата NY, по его активным счетам типа RECURRING DEPOSITS за первые 6 месяцев 2020 года, рассчитать общее количество транзакций, сумму дебетовых и кредитовых оборотов, а также долю операций, проведённых через канал Net banking, с группировкой по идентификатору клиента и номеру счёта.",2
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за первый квартал 2020 года общую сумму списаний и зачислений по активным счетам, количество операций и долю операций, проведённых в штате, отличном от штата клиента, сгруппировав результаты по клиенту и типу счёта.",medium,6a32226e-84eb-4bf2-be17-251c337c7ae7,"Скрипт для расчета по каждому клиенту из штата CA за первый квартал 2020 года суммарных списаний и зачислений по активным счетам, количества операций и доли операций, выполненных в штате, отличном от штата клиента, с группировкой по клиенту и типу счета.","Скрипт для расчета по клиентам из штата CA за первый квартал 2020 года суммарных списаний и зачислений по активным счетам, количества проведенных операций и доли операций, выполненных в штате, отличном от штата клиента, с детализацией по клиенту и типу счета.","Скрипт для расчета по каждому клиенту из штата CA за первый квартал 2020 года суммы списаний и зачислений по активным счетам, количества операций и доли операций, выполненных в штате, отличном от штата клиента, с группировкой результатов по клиенту и типу счета.","Скрипт для подсчёта для клиентов из штата NY суммы списаний и зачислений по активным сберегательным счетам за второй квартал 2020 года, количества операций и доли операций, проведённых в штате, отличном от штата клиента, с группировкой по клиенту и типу счёта.","Для клиентов, зарегистрированных в штате Нью-Йорк, за второй квартал 2020 года рассчитать по каждому клиенту и типу активного счёта суммарные поступления и списания, общее количество транзакций и удельный вес операций, совершённых в штатах, отличных от Нью-Йорка.","Для каждого клиента из штата NY вычислить за второй квартал 2020 года совокупную сумму дебетовых и кредитовых операций по счетам с активным статусом, общее число операций, а также долю операций, выполненных в штате, совпадающем со штатом клиента. Итоги сгруппировать по идентификатору клиента и типу счёта.",0
